DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20,percent_40,Nomal_Rate,score
乐平_海口,7685,260,591.2307692307693,0,13,0.0,0.08,0.062003329680384175
新沙_肇庆（新港）,72324,6560,220.5,0,328,0.0,0.0,0.06197420658779572
安庆_小榄,13387,340,787.5,0,17,0.0,0.0,0.06190147895280826
秦皇岛_烟台,17664,460,768.0065217391304,0,23,0.0,0.0,0.061565963159694356
福清_南沙,-5832,3980,-31.355709677419352,13,173,0.06989247311827956,0.15,0.06138382189642297
小塘西_日照,1138,160,142.275,0,8,0.0,0.25,0.06121616871885
日照_双水小冈,16729,440,760.4205000000002,0,22,0.0,0.0,0.061195152225491684
惠州_烟台,1593,40,796.95,0,2,0.0,0.0,0.061193093400647616
南京_池州,43680,1280,682.5,0,64,0.0,0.0,0.06115187742564784
武汉_青岛,787,20,787.5,0,1,0.0,0.0,0.06074887031458345
塘源_江阴,786,20,786.45,0,1,0.0,0.0,0.06070751642056399
鱼珠_秦皇岛,4065,2380,34.454237288135616,1,117,0.00847457627118644,0.2,0.06030277136828231
珠海（高栏）_镇江,30807,2020,334.8654293478262,9,83,0.09782608695652174,0.05,0.059955163020725184
珠海（高栏）_张家港,42094,2780,318.89772727272725,7,125,0.05303030303030303,0.05,0.059886650904982575
小铲滩_上海,62995,4000,331.5568421052637,10,180,0.05263157894736842,0.0,0.059685168293655305
北海_洋浦港,760,20,760.2,0,1,0.0,0.0,0.05967366907007755
营口_新港,78897,4420,357.0,0,221,0.0,0.0,0.05964214254219683
泉州_武林,1495,40,747.6,0,2,0.0,0.0,0.05924946038173311
宜兴_虎门,5880,160,735.0,0,8,0.0,0.0,0.05918544189283391
赤水_江阴,4425,120,737.625,0,6,0.0,0.0,0.05914475054810445
德庆_江阴,2485,280,177.52500000000003,0,14,0.0,0.21,0.05897670625740896
厦门_曹妃甸,-3209,340,-188.81470588235297,0,17,0.0,0.35,0.05897465526071598
南京_镇江,19110,560,682.5,0,28,0.0,0.0,0.058558507989642024
宁德_江阴,12530,360,696.1499999999997,0,18,0.0,0.0,0.05837572821300446
鹤山_海口,8440,380,468.94166666666666,1,17,0.05555555555555555,0.06,0.058289243074794196
漳州_梧州（李家庄）,1440,40,720.3,0,2,0.0,0.0,0.058174259137227194
南昌_成都,31500,1000,630.0,0,50,0.0,0.0,0.058075650166228246
防城_海口,63759,3140,406.10923566878984,0,157,0.0,0.01,0.057980858586653534
龙通_连云港,-9318,800,-245.23026315789465,2,36,0.05263157894736842,0.32,0.05792251731822395
马尾_钦州,2135,60,711.9,0,3,0.0,0.0,0.05791546602496059
钦州_泰州,12027,520,462.60576923076917,0,26,0.0,0.08,0.05787397218155825
北海_锦州,714,20,714.0,0,1,0.0,0.0,0.0578540977332214
四会_烟台,4319,200,431.97000000000014,0,10,0.0,0.1,0.057544784158596506
钦州_宿迁,2801,80,700.35,0,4,0.0,0.0,0.0575326112306356
紫金村_青岛,27950,1220,473.74576271186396,2,57,0.03389830508474576,0.03,0.05740650607126475
大丰_成都,9408,280,672.0,0,14,0.0,0.0,0.057136436491000746
清远清新_泰州,1386,40,693.0,0,2,0.0,0.0,0.057099057892721294
马尾_南庄,44735,5120,174.74707031249932,0,256,0.0,0.02,0.0570155040916159
赤水_福清,690,20,690.9,0,1,0.0,0.0,0.056944312064793334
中山_乍浦,5418,160,677.25,0,8,0.0,0.0,0.056910977721763734
黄埔旧港_宁波,686,20,686.7,0,1,0.0,0.0,0.05677889648871551
锦州_威海,11774,360,654.1499999999999,0,18,0.0,0.0,0.05672157245222616
淮安_昆明,1365,40,682.5,0,2,0.0,0.0,0.056685518952526714
赤水_如皋,1360,40,680.4,0,2,0.0,0.0,0.0566028111644878
白坭_马尾,8542,260,657.1384615384616,0,13,0.0,0.0,0.05647908179729783
钦州_深圳（大铲湾）,3843,600,174.6818181818182,8,14,0.3636363636363637,0.0,0.056375064416373286
南庄_芜湖,757,100,151.41,0,5,0.0,0.2,0.056284833477152144
四会_马尾,674,20,674.1,0,1,0.0,0.0,0.056282649760482015
白坭_烟台,10168,400,508.4099999999999,0,20,0.0,0.05,0.056200728042103534
岳阳_大丰,672,20,672.0,0,1,0.0,0.0,0.056199941972443095
洋浦港_成都,2658,80,664.65,0,4,0.0,0.0,0.05612657883397403
钦州_扬州,20539,960,427.89687500000014,0,48,0.0,0.06,0.056061811027163275
龙通_上海,-65,320,-4.068750000000003,0,16,0.0,0.25,0.05602877405900049
乐从_宁波,1405,100,351.4875,1,3,0.25,0.0,0.05601481798255981
三埠_秦皇岛,663,20,663.6,0,1,0.0,0.0,0.05586911082028744
中山_锦州,21976,920,477.75,0,46,0.0,0.04,0.05585118337385068
台山_淮安,5140,240,428.40000000000015,0,12,0.0,0.08,0.05551825699870845
阳江_南通,1953,60,651.0,0,3,0.0,0.0,0.05551694017183205
常州_新港,-806,2220,-7.536448598130836,4,103,0.037383177570093455,0.16,0.055417636144730116
小塘西_唐山,41842,2000,418.4250000000001,0,100,0.0,0.02,0.055374742515760036
珠海（高栏）_开平,40278,5480,147.0,0,274,0.0,0.0,0.055189379852424954
铜陵_烟台,5040,160,630.0,0,8,0.0,0.0,0.05505005249088813
顺德新港_唐山,40279,1740,468.3610465116282,1,85,0.011627906976744186,0.0,0.05494007853836032
江门亚太_连云港,2472,580,117.75,8,13,0.3809523809523809,0.0,0.054902344460494155
神湾_小铲滩,1266,40,633.15,0,2,0.0,0.0,0.0547418859336122
赤水_青岛,1893,60,631.0500000000002,0,3,0.0,0.0,0.05473121618546234
南沙_钦州,1260,40,630.0,0,2,0.0,0.0,0.05461782425155383
顺乐_南京,5405,300,415.79999999999984,2,11,0.15384615384615385,0.0,0.05459504746706518
顺德新港_宁波,5111,320,340.76,1,14,0.06666666666666668,0.07,0.0545797374707739
太仓_锦州,640,80,213.5,1,2,0.3333333333333333,0.0,0.05455818903694702
马鞍山_大连,630,20,630.0,0,1,0.0,0.0,0.05454578621166478
珠海（高栏）_日照,-10787,4020,-64.59486826347299,34,133,0.20359281437125748,0.03,0.05453662156922569
江门亚太_南京,3198,1840,46.35217391304347,23,46,0.3333333333333333,0.0,0.05431447608472368
勒流_唐山,31550,1240,508.8774193548389,0,62,0.0,0.0,0.05416973487026522
宁德_南通,49822,2600,383.25,0,130,0.0,0.0,0.0541205282627797
马尾_德清,1222,40,611.1,0,2,0.0,0.0,0.053873454159203596
新会新港_新港,3644,1320,60.74249999999999,6,54,0.1,0.12,0.05384824516180403
绍兴_新港,25200,960,525.0,0,48,0.0,0.0,0.053796184684504374
北海_营口,10395,6320,32.89556962025316,0,316,0.0,0.0,0.05372101322197969
常熟_新港,20345,4060,105.96796875,11,181,0.05729166666666665,0.02,0.05327302138057325
安庆_新港,21000,800,525.0,0,40,0.0,0.0,0.05321988036539197
赤水_太仓,595,20,595.35,0,1,0.0,0.0,0.05318110770902267
赤水_上海,590,20,590.1,0,1,0.0,0.0,0.05297433823892539
高明_泰州,27224,1120,486.1500000000004,0,56,0.0,0.0,0.05284239492489686
马尾_惠州,1169,40,584.85,0,2,0.0,0.0,0.05283960680871714
顺德新港_大连,2871,100,574.35,0,5,0.0,0.0,0.05264218198818973
惠州_唐山,4517,160,564.6374999999998,0,8,0.0,0.0,0.05247577258817688
马尾_新港,1403,740,38.995833333333344,1,35,0.027777777777777776,0.17,0.05246765691110747
高明_张家港,23821,980,486.1500000000002,0,49,0.0,0.0,0.0523381286456735
鹤山_宁波,35521,2200,322.9227272727275,0,110,0.0,0.02,0.05233379828133531
福清_顺德新港,6429,5360,24.17171052631579,2,264,0.0075187969924812035,0.02,0.05231501460836713
台山_马尾,1706,60,568.7500000000001,0,3,0.0,0.0,0.05227755180697452
汕头_张家港,570,20,570.15,0,1,0.0,0.0,0.052188614252555686
茂名水东_防城,11200,420,533.3499999999998,0,21,0.0,0.0,0.05218001952660712
泰州_南庄,1134,40,567.0,0,2,0.0,0.0,0.05213659061038637
厦门_武汉,2242,80,560.7,0,4,0.0,0.0,0.052032543326047724
珠海（高栏）_鱼珠,-21936,6860,-63.95550000000002,0,343,0.0,0.0,0.051851593757320166
高明_扬州,20418,840,486.15000000000015,0,42,0.0,0.0,0.05183386236645014
福清_嘉兴,558,20,558.6,0,1,0.0,0.0,0.051733721418341656
南沙_太仓,168,100,33.6,0,5,0.0,0.2,0.05164492656816898
厦门_防城,4866,180,540.75,0,9,0.0,0.0,0.051607009539123276
董家口_厦门,31273,2540,246.24566929133857,0,127,0.0,0.03,0.05155354502660519
马鞍山_厦门,5890,220,535.5,0,11,0.0,0.0,0.051544316148804094
塘源_日照,33091,1640,403.5585365853653,0,82,0.0,0.0,0.05146254717633526
高明_镇江,17501,720,486.1499999999999,0,36,0.0,0.0,0.051401634127115826
云浮_太仓,39551,3440,229.94999999999996,0,172,0.0,0.0,0.051108457411278986
三埠_烟台,2942,180,367.76249999999993,1,7,0.125,0.0,0.05086895549941761
虎门_嘉兴,39131,3080,254.09999999999928,0,154,0.0,0.0,0.05076291225572359
清远清新_曹妃甸,9,100,1.890000000000009,0,5,0.0,0.2,0.05039603896878136
高明_淮安,23899,1140,419.2815789473687,0,57,0.0,0.0,0.0502808428719678
防城_宁波,20960,2400,174.6675,0,120,0.0,0.05,0.05026019681692392
双水小冈_新港,13445,1440,213.41666666666646,9,54,0.14285714285714285,0.0,0.05019635083717867
常熟_厦门,9605,400,480.27,0,20,0.0,0.0,0.05001744368238206
南沙_三水,514,20,514.5,0,1,0.0,0.0,0.04999685786952443
海口_烟台,-4420,4440,-19.912162162162105,0,222,0.0,0.05,0.04994462285951567
福清_江阴,506,20,506.1,0,1,0.0,0.0,0.04966602671736877
马尾_太仓,506,20,506.1,0,1,0.0,0.0,0.04966602671736877
马尾_淮安,506,20,506.1,0,1,0.0,0.0,0.04966602671736877
福清_小塘,1617,400,80.84999999999994,0,20,0.0,0.15,0.04951142239738033
虎门_烟台,5409,340,318.2117647058824,0,17,0.0,0.06,0.04950872090811178
中山_嘉兴,982,40,491.4,0,2,0.0,0.0,0.04915911024098541
中山_镇江,491,20,491.4,0,1,0.0,0.0,0.049087072201096364
中山_江阴,491,20,491.4,0,1,0.0,0.0,0.049087072201096364
中山_南通,491,20,491.4,0,1,0.0,0.0,0.049087072201096364
高明_上海,29824,2160,276.1500000000005,0,108,0.0,0.0,0.04831759419523592
泉州_唐山,-29182,2120,-286.104411764706,4,98,0.0392156862745098,0.2,0.0482352010816464
白坭_福清,928,40,464.1,0,2,0.0,0.0,0.04808390899647951
顺德新港_黄骅,464,20,464.1,0,1,0.0,0.0,0.048011870956590465
乐平_钦州,463,20,463.05,0,1,0.0,0.0,0.047970517062571
高明_太仓,27062,1960,276.15000000000043,0,98,0.0,0.0,0.04759721379634542
宁德_秦皇岛,446,20,446.25,0,1,0.0,0.0,0.04730885475825967
海口_鸦岗,11014,3880,57.0699481865285,1,192,0.0051813471502590676,0.01,0.047151285531033385
深圳（大铲湾）_小铲滩,441,20,441.0,0,1,0.0,0.0,0.047102085288162385
肇庆（三榕）_常州,438,20,438.9,0,1,0.0,0.0,0.04701937750012347
洋浦港_上海,11104,1600,154.23333333333323,8,64,0.1111111111111111,0.0,0.04689888249497212
高明_大连,1216,180,135.21666666666667,0,9,0.0,0.11,0.046800216693386035
李锦记_新港,17390,3640,95.5499999999997,0,182,0.0,0.0,0.046535539375678885
高明_秦皇岛,15929,1500,212.39399999999983,0,75,0.0,0.03,0.04647433043403576
江阴_锦州,-1050,280,-80.76923076923076,1,12,0.07692307692307693,0.15,0.046452337086281804
洋浦港_深圳（大铲湾）,15712,1360,241.7261538461537,3,62,0.04615384615384616,0.0,0.04632337801266674
小铲滩_鸦岗,420,20,420.0,0,1,0.0,0.0,0.04627500740777323
虎门_武林,6804,360,378.0,0,18,0.0,0.0,0.04584549832510877
防城_南通,2394,120,399.0,0,6,0.0,0.0,0.04580811972682932
防城_泉州,11117,640,347.4187500000001,0,32,0.0,0.0,0.04564959872023878
马尾_中山,802,40,401.1,0,2,0.0,0.0,0.04560267535531204
福清_德庆,401,20,401.1,0,1,0.0,0.0,0.04553063731542299
南庄_马尾,2711,140,387.30000000000007,0,7,0.0,0.0,0.04541935723335871
漳州_黄骅,-13880,2440,-113.77868852458994,0,122,0.0,0.11,0.045133917553309234
小铲滩_钦州,-57149,4660,-245.2763948497853,0,233,0.0,0.08,0.04490614739892343
肇庆（三榕）_蚌埠,758,40,379.05,0,2,0.0,0.0,0.04473424358090343
顺德新港_南京,3611,200,361.19999999999993,0,10,0.0,0.0,0.04460753170168504
淮安_锦州,1457,80,364.35,0,4,0.0,0.0,0.044299365144409124
宁德_三埠,1098,60,366.10000000000014,0,3,0.0,0.0,0.04429625026121917
德庆_乍浦,732,40,366.45,0,2,0.0,0.0,0.044237996852669936
李锦记_营口,16106,1300,247.79999999999973,0,65,0.0,0.0,0.04410340334148138
鹏成_秦皇岛,2129,120,354.9000000000001,0,6,0.0,0.0,0.0440712561780121
鹤山_烟台,722,40,361.2,0,2,0.0,0.0,0.04403122738257264
顺乐_江阴,722,40,361.2,0,2,0.0,0.0,0.04403122738257264
小榄_唐山,13799,1020,270.5705882352944,0,51,0.0,0.0,0.04399168268078999
深圳（大铲湾）_合肥,1059,60,353.1500000000001,0,3,0.0,0.0,0.04378621890164585
博罗_南通,352,20,352.8,0,1,0.0,0.0,0.043628358190527926
双水小冈_锦州,347,20,347.55,0,1,0.0,0.0,0.04342158872043065
梧州（李家庄）_双水小冈,14007,1180,237.4067796610169,0,59,0.0,0.0,0.04326184164270024
鹤山_新港,-85198,6580,-258.9606382978739,0,329,0.0,0.0,0.04316284993942586
花都巴江_曹妃甸,9475,680,278.6823529411764,0,34,0.0,0.0,0.0430865151054931
江门亚太_常州,73,100,18.375,1,3,0.25,0.0,0.04289529510488684
虎门_铁山,663,40,331.8,0,2,0.0,0.0,0.042873318350027834
张家港_烟台,13156,1140,230.81578947368425,0,57,0.0,0.0,0.042858181648931425
黄埔旧港_锦州,3138,200,313.845,0,10,0.0,0.0,0.04274247108140751
肇庆（三榕）_江阴,9904,760,260.64868421052626,0,38,0.0,0.0,0.04266441733603091
清远清新_福清,322,20,322.35,0,1,0.0,0.0,0.04242909526396367
龙通_马尾,4666,320,291.63749999999993,0,16,0.0,0.0,0.04230006446223027
花都巴江_乍浦,1533,100,306.6,0,5,0.0,0.0,0.042096939013227995
鹤山_锦州,-24978,4620,-108.13181818181774,0,231,0.0,0.0,0.0420434639752125
小榄_宁波,5740,420,273.35,0,21,0.0,0.0,0.04194000767416997
福清_乐平,1184,80,296.1,0,4,0.0,0.0,0.04161136203314437
鸦岗_秦皇岛,299,20,299.25,0,1,0.0,0.0,0.04151930959553559
漳州_惠州,298,20,298.2,0,1,0.0,0.0,0.04147795570151614
厦门_扬州,298,20,298.2,0,1,0.0,0.0,0.04147795570151614
马尾_石龙,296,20,296.1,0,1,0.0,0.0,0.04139524791347722
漳州_花都（炭步）,1115,860,25.932558139534898,0,43,0.0,0.07,0.040885392485764296
宁德_乐平,835,60,278.6,0,3,0.0,0.0,0.04085009242626436
小塘西_常熟,825,60,275.1,0,3,0.0,0.0,0.04071224611286616
厦门_如皋,277,20,277.2,0,1,0.0,0.0,0.040650877821126974
白坭_如皋,274,20,274.05,0,1,0.0,0.0,0.040526816139068604
珠海（高栏）_唐山,6378,580,219.95689655172413,0,29,0.0,0.0,0.040413442715787194
常熟_秦皇岛,257,20,257.25,0,1,0.0,0.0,0.03986515383475728
马尾_台山,974,80,243.6,0,4,0.0,0.0,0.039543667332171475
漳州_上海,-48108,4700,-204.71872340425608,0,235,0.0,0.01,0.03954257361835334
漳州_珠海洪湾,245,20,245.7,0,1,0.0,0.0,0.03941026100054325
马尾_博罗,487,40,243.6,0,2,0.0,0.0,0.039399591252393375
安庆_烟台,4200,400,210.0,0,20,0.0,0.0,0.039372951361773635
虎门_张家港,696,60,232.05000000000004,0,3,0.0,0.0,0.0390167364580684
乐平_乍浦,466,40,233.1,0,2,0.0,0.0,0.038986052312198795
安庆_大连,2940,280,210.0,0,14,0.0,0.0,0.03894072312243933
马尾_乐平,4395,460,191.1,0,23,0.0,0.0,0.03884469538909055
顺乐_上海,227,20,227.85,0,1,0.0,0.0,0.038707244802212465
珠海（高栏）_防城,2924,300,194.95,0,15,0.0,0.0,0.03842002201471616
马尾_顺乐,434,40,217.35,0,2,0.0,0.0,0.03836574390190693
漳州_宁波,-19700,1400,-307.8140625000001,6,58,0.09375,0.11,0.038302172058692935
中山_日照,428,40,214.2,0,2,0.0,0.0,0.03824168221984856
厦门_小塘,1433,140,204.75,0,7,0.0,0.0,0.038229687373118694
九江（江西）_烟台,630,60,210.0,0,3,0.0,0.0,0.03814830468365978
庙沙围_连云港,5058,660,153.3000000000001,0,33,0.0,0.0,0.038076335603280574
马尾_小塘,1528,160,191.1,0,8,0.0,0.0,0.03776412479075479
顺德新港_太仓,203,20,203.7,0,1,0.0,0.0,0.037756105239764935
马尾_深圳（大铲湾）,1809,200,180.915,0,10,0.0,0.0,0.03750706809854415
新会新港_唐山,382,40,191.1,0,2,0.0,0.0,0.03733189655142049
厦门_唐山,-6475,1160,-113.60263157894741,1,56,0.017543859649122806,0.07,0.03732304852247309
马尾_东莞海腾,191,20,191.1,0,1,0.0,0.0,0.03725985851153144
小塘西_青岛,529,60,176.4,0,3,0.0,0.0,0.03682498007503713
中山_青岛,352,40,176.4,0,2,0.0,0.0,0.036752942035148076
深圳（大铲湾）_曹妃甸,2561,400,128.09999999999997,0,20,0.0,0.0,0.03614734762825593
江门亚太_芜湖,308,40,154.35,0,2,0.0,0.0,0.035884510260739466
小塘西_上海,306,40,153.3,0,2,0.0,0.0,0.03584315636672001
鹤山_大连,-560,1780,-6.3000000000000025,0,89,0.0,0.0,0.03582467394610981
江门亚太_安庆,441,60,147.0,0,3,0.0,0.0,0.03566707104249232
四会永泰_青岛,1549,240,129.15000000000003,0,12,0.0,0.0,0.03561239720316298
高明_安庆,279,40,139.65,0,2,0.0,0.0,0.03530555574446706
江门亚太_烟台,-1083,300,-83.35384615384616,2,11,0.15384615384615385,0.0,0.03493604246396911
黄埔旧港_烟台,247,40,123.9,0,2,0.0,0.0,0.03468524733417519
厦门_鱼珠,1260,240,105.0,0,12,0.0,0.0,0.034661257640715454
漳州_徐州,2100,800,52.5,0,40,0.0,0.0,0.03461062805663598
江门亚太_洋浦港,359,60,119.7,0,3,0.0,0.0,0.03459186979798642
三水_曹妃甸,119,20,119.7,0,1,0.0,0.0,0.03444779371820832
太仓_唐山,226,40,113.4,0,2,0.0,0.0,0.03427170839398061
顺德新港_日照,-3802,320,-271.5750000000001,2,12,0.14285714285714285,0.07,0.03416598823800755
福清_南庄,-6167,1880,-65.61382978723402,0,94,0.0,0.0,0.033848809068498464
三埠_芜湖,100,20,100.8,0,1,0.0,0.0,0.03370342362585807
海口_漳州,365,80,91.35,0,4,0.0,0.0,0.0335473526993501
防城_太仓,336,80,84.0,0,4,0.0,0.0,0.0332578754412139
马尾_小塘西,89,20,89.25,0,1,0.0,0.0,0.03324853079164404
钦州_钦州,168,40,84.0,0,2,0.0,0.0,0.0331137993614358
肇庆（三榕）_芜湖,82,20,82.95,0,1,0.0,0.0,0.033000407427527294
马尾_黄骅,78,20,78.75,0,1,0.0,0.0,0.03283499185144946
南庄_曹妃甸,142,40,71.4,0,2,0.0,0.0,0.032617552633202304
厦门_宁波,67,20,67.2,0,1,0.0,0.0,0.03238009901723543
顺乐_福清,59,20,59.85,0,1,0.0,0.0,0.03209062175909922
珠海（高栏）_南沙,52,20,52.5,0,1,0.0,0.0,0.03180114450096302
绍兴_锦州,52,20,52.5,0,1,0.0,0.0,0.03180114450096302
庙沙围_新港,-9317,1740,-107.1000000000002,0,87,0.0,0.0,0.03171062404046376
厦门_南鲲,-504,600,-16.800000000000008,0,30,0.0,0.0,0.031160890652461266
扬州_泸州,18,360,1.0500000000000005,0,18,0.0,0.0,0.030999450372123444
江门亚太_青岛,-20242,1500,-311.43,10,55,0.15384615384615385,0.0,0.030275622862531756
双水小冈_如皋,12,40,6.299999999999998,0,2,0.0,0.0,0.03005361120399593
云浮_深圳（大铲湾）,-12054,1640,-147.0,0,82,0.0,0.0,0.029778985868279116
厦门_珠海洪湾,-95,140,-13.650000000000002,0,7,0.0,0.0,0.02962807741707148
高明_厦门,-23,40,-11.55,0,2,0.0,0.0,0.029350595005665142
厦门_连云港,-11,20,-11.55,0,1,0.0,0.0,0.029278556965776092
鹤山_秦皇岛,-5676,1020,-111.3000000000001,0,51,0.0,0.0,0.028951839028380118
绍兴_烟台,-420,200,-42.0,0,10,0.0,0.0,0.028727636398213272
四会永泰_淮安,-309,140,-44.25,0,7,0.0,0.0,0.028422906791361568
三水_江阴,-119,60,-39.9,0,3,0.0,0.0,0.028306077907028833
清远清新_淮安,-43,20,-43.05,0,1,0.0,0.0,0.02803794014519236
肇庆（三榕）_青岛,-93,40,-46.725000000000016,0,2,0.0,0.0,0.027965239556013308
江门亚太_张家港,-237,80,-59.325,0,4,0.0,0.0,0.027613068907557912
锦州_新港,-83789,4000,-418.94999999999845,0,200,0.0,0.0,0.027568816024147555
江门亚太_扬州,-252,80,-63.0,0,4,0.0,0.0,0.027468330278489814
泉州_曹妃甸,-31805,1740,-365.5810344827587,0,87,0.0,0.05,0.02660543612994966
黄埔旧港_营口,-84,20,-84.0,0,1,0.0,0.0,0.02642513827843351
珠海（高栏）_云浮,-1260,240,-105.0,0,12,0.0,0.0,0.026390478836823907
扬州_烟台,-102,20,-102.9,0,1,0.0,0.0,0.02568076818608327
泉州_锦州,-4519,580,-155.83448275862077,0,29,0.0,0.0,0.02561302664585781
三埠_淮安,-585,100,-117.17999999999998,0,5,0.0,0.0,0.025406507386974846
泰州_营口,-3507,420,-167.0,0,21,0.0,0.0,0.024596972215628808
宁德_潍坊,-131,20,-131.25,0,1,0.0,0.0,0.024564213047557907
李锦记_日照,-2587,320,-161.7,0,16,0.0,0.0,0.024445520719329393
顺乐_日照,-8164,440,-453.6,4,14,0.2222222222222222,0.0,0.02418136642125443
李锦记_连云港,-1293,160,-161.70000000000005,0,8,0.0,0.0,0.023869216400216987
南庄_淮安,-3906,420,-186.0,0,21,0.0,0.0,0.023848663657181475
肇庆（新港）_锦州,-483,60,-161.0,0,3,0.0,0.0,0.02353659546345137
花都巴江_如皋,-158,20,-158.55,0,1,0.0,0.0,0.023489011803052007
马尾_青岛,-348,40,-174.3,0,2,0.0,0.0,0.022940741432649188
张家港_锦州,-357,40,-178.5,0,2,0.0,0.0,0.022775325856571365
顺乐_镇江,-359,40,-179.55,0,2,0.0,0.0,0.0227339719625519
顺德新港_锦州,-751,80,-187.95,0,4,0.0,0.0,0.022547216890174342
常州_营口,-44431,2200,-411.4055555555556,2,106,0.018518518518518517,0.0,0.022282527820791296
深圳（大铲湾）_白坭,-199,20,-199.5,0,1,0.0,0.0,0.021876209936293158
三水_淮安,-413,40,-206.85,0,2,0.0,0.0,0.021658770718046002
花都巴江_淮安,-424,40,-212.1,0,2,0.0,0.0,0.021452001247948712
石龙_泰州,-211,20,-211.05,0,1,0.0,0.0,0.021421317102079118
肇庆（三榕）_淮安,-430,40,-215.25,0,2,0.0,0.0,0.02132793956589034
台山_南京,-221,20,-221.55,0,1,0.0,0.0,0.021007778161884545
双水小冈_泉州,-6157,440,-279.87272727272733,0,22,0.0,0.0,0.02022355615901926
连云港_青岛,-33515,1600,-418.95000000000056,0,80,0.0,0.0,0.018924251237461442
四会永泰_张家港,-560,40,-280.35,0,2,0.0,0.0,0.018763998136683956
白坭_泉州,-947,60,-315.7,0,3,0.0,0.0,0.017443788411251264
虎门_泉州,-659,40,-329.7,0,2,0.0,0.0,0.016820365117769444
