DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20
涪陵珠海（高栏）,32025,200,3202.5,0,10
武汉南沙,23677,220,2152.5,0,11
九江（江西）重庆,10500,80,2625.0,0,4
盘锦黄埔旧港,54180,480,2257.5,0,24
莱州宁德,6804,80,1701.0,0,4
马尾江阴,11312,560,754.1800000000001,13,2
四会永泰黄骅,1413,40,706.65,0,2
漳州镇江,4378,100,875.7,0,5
福清顺乐,6076,240,506.3625000000001,0,12
重庆莱州,20422,160,2552.8125,0,8
荆州鹤山,5040,40,2520.0,0,2
宿迁贵港,39774,360,2209.6666666666665,0,18
烟台德清,6890,40,3445.05,0,2
安庆深圳（大铲湾）,19637,260,1510.5461538461536,0,13
常熟厦门,9605,400,480.26999999999987,0,20
泰州厦门,24176,420,1511.015625,5,11
青岛肇庆（三榕）,66967,1360,1913.37,33,2
贵港马尾,5294,80,1323.5249999999999,0,4
大连虎门,36897,420,1757.0,0,21
烟台台山,18580,160,2322.6,0,8
台山泉州,3559,340,209.38235294117644,0,17
上海湛江,5971,60,2985.675,1,1
虎门小铲滩,16276,440,1085.07,7,8
太仓四会,1366,20,1366.05,0,1
营口大麦屿,14076,120,2346.05,0,6
惠州梧州（李家庄）,29799,440,1354.5,0,22
汕头海口,2755,120,688.8000000000001,2,2
深圳（大铲湾）烟台,17594,620,799.7659090909091,9,13
南京泉州,35760,620,1153.5774193548389,0,31
紫金村福清,16451,260,1265.492307692308,0,13
泰州泸州,42420,240,3535.0,0,12
四会烟台,4319,200,431.96999999999997,0,10
泉州黄骅,-14306,500,-572.25,0,25
茂名水东乍浦,15901,640,496.9125,0,32
丹东阳江,10080,80,2520.0,0,4
宜昌重庆,10080,120,1680.0,0,6
南昌青岛,24202,380,1273.8157894736842,0,19
秦皇岛顺德新港,89766,840,2564.76,7,28
泉州张家港,3027,280,336.35,5,4
花都巴江宁德,33889,820,826.5804878048781,0,41
青岛贵港,163109,2120,2912.6625,50,6
小铲滩锦州,17304,320,1331.076923076923,3,10
海口鹏成,21334,1560,547.0499999999998,39,0
莱州石龙,94048,760,2474.9605263157896,0,38
大连福清,39995,560,1999.7775000000001,8,12
湛江外沙,21480,380,1790.039125,7,5
连云港赤水,39477,440,1794.4499999999998,0,22
德清重庆,12915,120,4305.0,3,0
顺乐锦州,6433,280,459.525,0,14
上海云浮,15220,160,1902.6,0,8
莱州贵港,101676,700,2905.0500000000006,0,35
日照马尾,39952,500,1664.6875,1,23
花都巴江太仓,2166,100,433.23,0,5
黄石泸州,15225,100,3045.0,0,5
如皋日照,630,20,630.0,0,1
石岛湛江,30628,280,4375.499999999999,7,0
大连龙通,30087,280,2735.25,3,8
泸州三埠,30975,200,3097.5,0,10
常州虎门,14312,200,1789.06875,2,6
南沙锦州,8168,460,544.5999999999999,8,7
湛江上海,12966,340,1178.7681818181818,6,5
漳州茂名水东,9275,120,1545.95,0,6
福清阳江,1957,40,978.6,0,2
福鼎南庄,2914,60,971.5999999999999,0,3
鹏成防城,13596,300,906.4300000000002,0,15
曹妃甸顺德新港,9975,80,2493.75,0,4
秦皇岛博罗,39096,520,1861.75,5,16
黄骅阳江,47272,420,2626.225,3,15
扬州重庆,46620,380,3108.0,4,11
云浮重庆,36004,680,1058.9558823529412,0,34
扬州中山,9427,140,1885.5900000000001,2,3
绍兴珠海（高栏）,2572,60,857.5,0,3
博罗海口,19833,500,1322.2299999999998,10,5
南京镇江,19110,560,682.5,0,28
宜兴马尾,12941,120,2156.875,0,6
嘉兴重庆,18585,180,3717.0,4,1
江阴中山,9933,120,2483.25,2,2
德庆南京,1651,60,550.5500000000001,0,3
鸦岗日照,2591,80,647.85,0,4
顺德新港日照,-3802,320,-271.57500000000005,2,12
厦门南沙,10218,300,851.5500000000001,3,9
贵港泰州,8223,120,2055.9,2,2
厦门乐平,17115,500,684.6000000000001,0,25
博罗小铲滩,30832,580,2055.48,14,1
海安泉州,8795,120,2198.9625,2,2
连云港新会新港,71280,820,1827.6999999999996,2,37
大连江阴,18967,260,2709.6,6,1
日照台山,23905,260,2656.1499999999996,4,5
太仓三水,7362,100,1472.52,0,5
宁波三水,3878,180,484.8375,1,7
锦州肇庆（三榕）,56251,580,3308.9205882352944,12,5
秦皇岛芜湖,27729,280,1980.675,0,14
南庄厦门,4479,120,746.5500000000001,0,6
宜昌海口,39081,400,2171.1666666666665,2,16
福清博罗,15817,540,585.8222222222223,0,27
岳阳常熟,2310,40,1155.0,0,2
石龙徐州,4914,120,819.0,0,6
大连厦门,127815,1620,2904.8965909090907,37,7
赤水烟台,3460,80,865.2,0,4
台山如皋,1798,100,359.73,0,5
镇江白坭,8160,80,2040.15,0,4
黄骅梧州（李家庄）,46303,440,2104.725,0,22
唐山岳阳,19608,180,2178.75,0,9
上海长沙,16590,220,1508.1818181818182,0,11
营口勒流,7239,60,2413.25,0,3
呼和浩特庙沙围,57204,960,2383.5,24,0
威海高明,5199,40,2599.8,0,2
昆明黄骅,17371,640,542.85,0,32
锦州常德,15311,120,2551.85,0,6
顺德新港防城,32011,600,1067.0449999999998,0,30
福清肇庆（三榕）,14080,300,938.7000000000002,0,15
茂名水东营口,55893,900,2328.9,21,3
日照三水,14094,160,2818.8300000000004,3,2
漳州东莞海腾,911,40,455.7,0,2
南通钦州,23686,260,2153.3590909090913,2,9
淮安四会,15309,240,1275.75,0,12
肇庆（新港）锦州,-483,60,-161.0,0,3
龙口马尾,5103,60,1701.0,0,3
贵港龙口,68218,600,2273.9499999999994,0,30
福清德庆,401,20,401.1,0,1
新会新港泉州,4775,240,795.9,6,0
宁波九江（顺德）,6169,100,2056.6,2,1
太仓中山,26222,500,2017.1307692307694,12,1
马尾连云港,2252,100,450.45,0,5
烟台南庄,32871,280,2347.9500000000003,0,14
广利港漳州,19897,240,1658.125,0,12
乍浦营口,52479,1500,1345.6153846153845,36,3
秦皇岛白坭,36817,320,2301.075,0,16
福清桂平新龙,7977,120,1329.6499999999999,0,6
珠海（高栏）海口,6864,240,686.49,2,8
宁波珠海（高栏）,21682,320,1445.4999999999998,1,14
惠州营口,8047,160,1005.8999999999999,0,8
南沙洋浦港,38026,780,1810.8000000000002,18,3
常州秦皇岛,3322,80,1661.1,2,0
肇庆（三榕）烟台,12813,460,610.15,2,19
福清青岛,-3640,440,-173.35000000000005,1,20
博罗泉州,11281,440,512.781818181818,0,22
荆州贵港,18900,120,3150.0,0,6
龙口茂名水东,6167,40,3083.85,0,2
上海虎门,4525,80,2262.75,2,0
常州珠海（高栏）,9112,140,2278.2375,3,1
紫金村太仓,22068,400,1103.445,0,20
泸州黄埔旧港,92557,680,2985.7258064516127,3,28
重庆温州,12600,80,3150.0,0,4
宜宾温州,24990,140,3570.0,0,7
涪陵大连,6300,60,2100.0,0,3
重庆黄埔旧港,37227,360,2481.8640000000005,3,12
江门亚太烟台,-1083,300,-83.35384615384615,2,11
淮安湛江,28728,280,2052.0,0,14
云浮防城,4687,80,1171.8,0,4
漳州黄埔旧港,6505,380,342.41052631578947,0,19
寿光漳州,24916,320,1557.28125,0,16
清远清新江阴,8216,200,912.9166666666666,1,8
长兴泉州,4800,120,800.1,0,6
防城张家港,2885,80,721.35,0,4
武汉外沙,23625,200,2362.5,0,10
徐州惠州,5785,80,1928.5,1,2
钦州钦州,168,40,84.0,0,2
武汉新会新港,68145,660,2065.0,0,33
湛江海安南通,3017,40,1508.85,0,2
徐州福清,5040,60,1680.0,0,3
南通北海,9531,100,3177.2999999999997,2,1
珠海洪湾黄骅,4521,200,904.26,5,0
马尾青岛,-348,40,-174.3,0,2
武汉张家港,2310,40,1155.0,0,2
贵港大连,15233,360,1269.4499999999998,6,6
广利港洋浦港,12768,100,2553.6,0,5
漳州锦州,445,320,40.472727272727276,5,6
阳江温州,13120,180,1457.8666666666668,0,9
石龙宁波,3583,80,1194.55,1,2
合肥中山,15989,180,1776.6,0,9
武汉石龙,10762,100,2152.5,0,5
嘉兴青岛,9135,240,1522.5,6,0
柳州武宣青岛,16249,240,1354.1499999999999,0,12
柳州武宣嘉兴,7098,80,1774.5,0,4
海口重庆,25725,200,2572.5,0,10
涪陵青岛,76230,660,2310.0,0,33
大丰南沙,14805,200,1480.5,0,10
常德营口,19950,200,1995.0,0,10
四会永泰淮安,-309,140,-44.25,0,7
秦皇岛太仓,5649,80,1412.25,0,4
寿光钦州,9270,60,3090.15,0,3
大连防城,8070,60,2690.1,0,3
宿迁三埠,9975,160,1246.875,0,8
湛江海口,37749,920,1641.2696086956526,23,0
防城龙口,3217,40,1608.6,0,2
柳州武宣海口,23218,260,1786.0499999999997,0,13
马鞍山武汉,6300,120,2100.0,3,0
中山曹妃甸,12684,400,634.2000000000002,0,20
宁德海口,49307,760,1450.2352941176468,4,30
乐平南通,4473,80,2236.5,2,0
厦门鹤山,668,20,668.85,0,1
台山南通,451,20,451.5,0,1
漳州泸州,66950,320,4184.381249999999,0,16
徐州三埠,7140,100,1428.0,0,5
龙口福鼎,7539,80,1884.75,0,4
宜兴锦州,3580,120,1193.5,3,0
潍坊宁波,22131,240,1844.325,0,12
新港南通,34590,400,2034.714705882353,3,14
泉州泸州,8425,40,4212.6,0,2
马尾台山,974,80,243.60000000000002,0,4
泰州泉州,23619,320,1816.9038461538462,3,10
厦门秦皇岛,5271,280,658.875,6,2
白坭重庆,4803,100,960.75,0,5
黄埔旧港芜湖,27627,440,2511.5999999999995,11,0
莱州马尾,5103,60,1701.0,0,3
常州中山,4061,80,1015.35,0,4
营口赤水,8659,80,2886.4500000000003,1,2
丹东东江仓,4368,40,2184.0,0,2
黄埔旧港泰州,3129,160,391.125,0,8
福清南京,3771,120,628.5999999999999,0,6
广利港鸦岗,23814,240,3969.0,6,0
宁波厦门,5262,280,751.8000000000001,7,0
乐平宁波,9941,460,451.8818181818182,1,21
清远清新安庆,630,20,630.0,0,1
德庆宁德,5206,100,1041.3899999999999,0,5
新港武林,51825,500,2073.0359999999996,0,25
唐山茂名水东,16516,140,2359.5,0,7
海口嘉兴,12167,240,2027.8999999999999,6,0
海口南昌,4200,40,2100.0,0,2
海口东江仓,4095,80,2047.5,2,0
九江（江西）万州,8347,60,2782.5,0,3
顺乐镇江,-359,40,-179.55,0,2
龙通烟台,29223,720,1391.5999999999997,15,6
上海常熟,6510,80,3255.0,2,0
阳江东洲,4820,100,964.11,0,5
上海梧州（李家庄）,2616,40,2616.6,1,0
泉州新会新港,3706,120,741.3,1,4
日照四会永泰,30308,460,1317.75,0,23
长沙大连,3150,40,3150.0,1,0
柳州武宣江阴,2942,40,1471.05,0,2
宜兴虎门,5880,160,735.0,0,8
台山合肥,1959,40,979.6500000000001,0,2
淮安大连,14016,340,824.4970588235294,0,17
德清烟台,4305,100,861.0,0,5
鱼珠锦州,13505,500,750.2833333333333,7,11
日照鹤山,18007,200,3601.5,5,0
常德小榄,18060,160,2257.5,0,8
乍浦惠州,7755,120,2585.1,3,0
常熟双水小冈,21315,400,2131.5,10,0
小榄唐山,13799,1020,270.5705882352941,0,51
江阴泉州,5016,100,1254.225,1,3
厦门虎门,14473,540,904.5749999999999,11,5
虎门营口,4570,440,253.92499999999998,4,14
连云港双水小冈,18806,220,1709.6863636363635,0,11
盘锦博罗,9618,80,2404.5,0,4
乍浦乐从,12925,200,2585.1,5,0
盘锦东江仓,4515,40,2257.5,0,2
石龙海安,9342,160,1167.8625000000002,0,8
江阴锦州,-1050,280,-80.76923076923077,1,12
泉州太仓,8883,780,444.15,19,1
锦州如皋,26652,420,1269.1500000000003,0,21
日照乐从,6611,60,2203.95,0,3
潍坊阳江,58128,400,2906.4000000000005,0,20
上海马鞍山,3780,80,945.0,0,4
盘锦淮安,9975,100,1995.0,0,5
常德丹东,1995,20,1995.0,0,1
宜宾宿迁,10920,80,2730.0,0,4
营口常德,12148,80,3037.125,0,4
大连铁山,70612,500,2824.5,0,25
寿光顺德新港,74381,600,2479.3999999999996,0,30
太仓南沙,1681,20,1681.05,0,1
武汉三水,14490,140,2070.0,0,7
宜兴大连,2982,160,745.5,4,0
淮安石龙,10290,160,1286.25,0,8
九江（江西）厦门,6300,80,1575.0,0,4
泉州珠海洪湾,1421,80,710.8499999999999,2,0
白坭扬州,1925,40,962.85,0,2
虎门江阴,2048,40,2048.55,1,0
肇庆（新港）唐山,3343,440,151.96363636363637,0,22
泰州三埠,8604,120,2868.25,3,0
乍浦大连,4677,180,779.625,3,3
盘锦小塘,24003,200,2400.3,0,10
洋浦港成都,2658,80,664.65,0,4
锦州鹤山,29625,260,2278.903846153846,0,13
珠海（高栏）云浮,-1260,240,-105.0,0,12
上海岳阳,11235,180,2247.0,4,1
宜昌宜宾,21000,200,2100.0,0,10
广利港高明,12668,100,2533.65,0,5
四会永泰小铲滩,8216,200,821.625,0,10
赤水太仓,595,20,595.35,0,1
南京泸州,30240,160,3780.0,0,8
四会泉州,6994,400,349.7025,0,20
勒流海口,5691,100,1138.2,0,5
宁德南沙,5871,120,978.6,0,6
东洲虎门,3276,80,1638.0,2,0
丹东宜昌,5848,40,2924.25,0,2
扬州锦州,422,20,422.1,0,1
惠州防城,20069,280,1433.5499999999997,0,14
日照三埠,25077,320,1671.8099999999997,1,14
阳江泉州,5355,80,1338.75,0,4
泉州防城,27738,340,1631.7,0,17
唐山白坭,11602,120,1933.75,0,6
乍浦鸦岗,4340,80,2170.35,2,0
漳州深圳（大铲湾）,2412,180,402.1499999999999,3,3
烟台小塘西,61581,560,2280.7944444444447,1,26
肇庆（三榕）防城,12780,240,1065.05,0,12
青岛小塘,23900,260,1838.469230769231,0,13
温州黄埔旧港,4151,60,1383.9000000000003,0,3
马尾如皋,3250,60,1083.6,0,3
惠州成都,78372,780,2009.5384615384614,0,39
上海珠海（高栏）,32232,540,1896.0529411764708,10,7
厦门顺乐,1075,100,358.40000000000003,2,1
徐州泉州,37327,520,1435.673076923077,0,26
鹏成海口,9170,180,1310.1000000000001,2,5
荆州高明,5040,40,2520.0,0,2
江阴宁德,4163,40,4163.25,1,0
烟台梧州（李家庄）,37378,400,2491.9299999999994,5,10
